SaleID,DateKey,StoreKey,ProductKey,SupplierKey,CustomerKey,PaymentKey,Quantity,SalesAmount,FullDate
7022,221,1,2,2,3,2,5,3.86,2025-08-09
7023,221,1,2,2,29,2,7,5.67,2025-08-09
7024,221,2,1,1,19,1,1,1.22,2025-08-09
7025,221,2,4,4,1,2,2,2.93,2025-08-09
7026,221,2,1,1,35,3,8,9.28,2025-08-09
7027,221,2,1,1,11,2,6,7.26,2025-08-09
7028,221,2,4,4,39,2,3,4.61,2025-08-09
7029,221,2,4,4,14,2,4,6.12,2025-08-09
7030,221,2,4,4,2,2,2,3.03,2025-08-09
7031,221,2,2,2,39,2,8,6.5,2025-08-09
7032,221,2,4,4,28,1,2,2.97,2025-08-09
7033,221,2,1,1,38,1,2,2.29,2025-08-09
7034,221,2,1,1,18,2,2,2.36,2025-08-09
7035,221,2,1,1,22,3,1,1.26,2025-08-09
7036,221,2,2,2,34,2,1,0.83,2025-08-09
7037,221,2,2,2,25,2,7,5.67,2025-08-09
7038,221,2,1,1,20,2,7,8.16,2025-08-09
7039,222,1,2,2,6,2,8,6.29,2025-08-10
7040,222,1,1,1,9,2,2,2.4,2025-08-10
7041,222,1,3,3,19,3,4,9.81,2025-08-10
7042,222,1,2,2,23,2,3,2.49,2025-08-10
7043,222,1,1,1,39,2,6,7.55,2025-08-10
7044,222,1,2,2,11,2,6,4.68,2025-08-10
7045,222,1,3,3,38,2,4,10.27,2025-08-10
7046,222,1,4,4,24,2,4,6.25,2025-08-10
7047,222,1,2,2,17,2,4,3.2,2025-08-10
7048,222,1,3,3,10,2,3,7.67,2025-08-10
7049,222,1,1,1,36,2,6,7.52,2025-08-10
7050,222,1,2,2,32,2,1,0.77,2025-08-10
7051,222,1,3,3,38,2,2,5.18,2025-08-10
7052,222,1,4,4,28,2,3,4.53,2025-08-10
7053,222,1,1,1,38,3,7,8.4,2025-08-10
7054,222,1,2,2,15,2,1,0.77,2025-08-10
7055,222,1,2,2,4,2,1,0.8,2025-08-10
7056,222,1,3,3,6,3,3,7.55,2025-08-10
7057,222,1,1,1,21,2,7,8.45,2025-08-10
7058,222,1,2,2,13,2,6,4.59,2025-08-10
7059,222,1,2,2,16,2,8,6.32,2025-08-10
7060,222,1,2,2,9,2,7,5.36,2025-08-10
7061,222,1,3,3,33,2,1,2.44,2025-08-10
7062,222,1,1,1,27,1,4,4.66,2025-08-10
7063,222,1,2,2,13,2,8,6.42,2025-08-10
7064,222,1,2,2,39,2,7,5.83,2025-08-10
7065,222,1,1,1,3,2,4,4.89,2025-08-10
7066,222,1,3,3,25,1,1,2.5,2025-08-10
7067,222,1,1,1,24,2,4,4.59,2025-08-10
7068,222,1,1,1,28,1,5,5.85,2025-08-10
7069,222,1,1,1,13,1,1,1.22,2025-08-10
7070,222,1,2,2,5,1,1,0.82,2025-08-10
7071,222,2,2,2,30,2,7,5.6,2025-08-10
7072,222,2,2,2,30,2,7,5.51,2025-08-10
7073,222,2,2,2,4,1,5,3.93,2025-08-10
7074,222,2,4,4,17,1,1,1.52,2025-08-10
7075,222,2,3,3,4,1,1,2.4,2025-08-10
7076,222,2,2,2,16,2,6,4.74,2025-08-10
7077,222,2,2,2,16,1,3,2.33,2025-08-10
7078,222,2,4,4,5,2,1,1.46,2025-08-10
7079,222,2,3,3,2,2,3,7.38,2025-08-10
7080,222,2,1,1,9,2,5,5.71,2025-08-10
7081,222,2,2,2,7,2,7,5.57,2025-08-10
7082,222,2,4,4,33,2,3,4.41,2025-08-10
7083,222,2,1,1,36,3,7,8.79,2025-08-10
7084,222,2,3,3,30,2,3,7.62,2025-08-10
7085,222,2,4,4,12,2,4,5.85,2025-08-10
7086,223,1,2,2,23,1,8,6.67,2025-08-11
7087,223,1,1,1,24,2,4,4.92,2025-08-11
7088,223,1,1,1,11,2,8,9.86,2025-08-11
7089,223,1,1,1,36,2,5,6.02,2025-08-11
7090,223,1,1,1,23,3,5,6.2,2025-08-11
7091,223,1,2,2,5,2,6,4.86,2025-08-11
7092,223,1,3,3,26,2,3,7.36,2025-08-11
7093,223,1,1,1,21,1,5,5.96,2025-08-11
7094,223,1,4,4,5,3,1,1.43,2025-08-11
7095,223,1,1,1,34,2,3,3.77,2025-08-11
7096,223,1,2,2,1,2,6,4.68,2025-08-11
7097,223,1,2,2,39,2,8,6.57,2025-08-11
7098,223,1,3,3,20,2,1,2.6,2025-08-11
7099,223,1,4,4,10,2,2,2.98,2025-08-11
7100,223,1,4,4,33,2,1,1.54,2025-08-11
7101,223,2,3,3,3,2,1,2.49,2025-08-11
7102,223,2,2,2,28,1,5,4.08,2025-08-11
7103,223,2,1,1,20,1,7,8.06,2025-08-11
7104,223,2,2,2,6,2,3,2.47,2025-08-11
7105,223,2,1,1,12,2,8,9.43,2025-08-11
7106,223,2,1,1,13,2,3,3.68,2025-08-11
7107,223,2,3,3,33,2,4,9.99,2025-08-11
7108,223,2,1,1,28,3,6,7.33,2025-08-11
7109,223,2,2,2,30,1,2,1.58,2025-08-11
7110,223,2,2,2,6,2,7,5.7,2025-08-11
7111,224,1,4,4,37,1,3,4.72,2025-08-12
7112,224,1,4,4,27,2,2,2.97,2025-08-12
7113,224,1,2,2,27,1,6,4.71,2025-08-12
7114,224,1,4,4,22,2,2,2.91,2025-08-12
7115,224,1,1,1,24,3,3,3.51,2025-08-12
7116,224,1,2,2,26,1,6,4.75,2025-08-12
7117,224,1,1,1,28,3,3,3.65,2025-08-12
7118,224,1,2,2,25,2,5,4.02,2025-08-12
7119,224,1,2,2,33,2,8,6.45,2025-08-12
7120,224,1,4,4,28,3,2,2.88,2025-08-12
7121,224,1,1,1,4,2,3,3.6,2025-08-12
7122,224,1,1,1,23,2,3,3.48,2025-08-12
7123,224,1,3,3,16,1,4,9.75,2025-08-12
7124,224,1,1,1,38,3,8,9.39,2025-08-12
7125,224,1,3,3,14,3,1,2.5,2025-08-12
7126,224,1,3,3,33,2,1,2.52,2025-08-12
7127,224,1,1,1,24,2,1,1.24,2025-08-12
7128,224,1,1,1,10,1,7,7.98,2025-08-12
7129,224,2,1,1,23,2,7,8.38,2025-08-12
7130,224,2,2,2,39,2,5,3.87,2025-08-12
7131,224,2,3,3,1,2,1,2.57,2025-08-12
7132,224,2,3,3,11,2,2,5.18,2025-08-12
7133,224,2,1,1,34,1,3,3.53,2025-08-12
7134,224,2,2,2,21,1,7,5.44,2025-08-12
7135,224,2,3,3,6,1,3,7.75,2025-08-12
7136,224,2,2,2,16,2,3,2.28,2025-08-12
7137,224,2,2,2,38,2,7,5.8,2025-08-12
7138,225,1,2,2,36,2,3,2.44,2025-08-13
7139,225,1,4,4,7,2,1,1.53,2025-08-13
7140,225,1,1,1,39,1,2,2.39,2025-08-13
7141,225,1,4,4,26,1,4,5.95,2025-08-13
7142,225,1,3,3,33,1,3,7.49,2025-08-13
7143,225,1,1,1,21,2,7,8.78,2025-08-13
7144,225,1,1,1,32,2,1,1.16,2025-08-13
7145,225,1,3,3,2,2,3,7.87,2025-08-13
7146,225,1,2,2,13,2,4,3.15,2025-08-13
7147,225,1,1,1,17,2,4,4.63,2025-08-13
7148,225,1,1,1,22,2,8,10.03,2025-08-13
7149,225,1,4,4,16,1,3,4.3,2025-08-13
7150,225,1,2,2,30,2,8,6.44,2025-08-13
7151,225,1,1,1,19,2,7,8.26,2025-08-13
7152,225,1,2,2,11,2,2,1.6,2025-08-13
7153,225,1,2,2,11,3,4,3.2,2025-08-13
7154,225,1,4,4,18,2,1,1.47,2025-08-13
7155,225,1,2,2,6,1,7,5.47,2025-08-13
7156,225,1,3,3,29,2,4,10.36,2025-08-13
7157,225,1,2,2,25,1,3,2.51,2025-08-13
7158,225,1,2,2,37,2,6,4.88,2025-08-13
7159,225,2,4,4,36,2,2,3.02,2025-08-13
7160,225,2,2,2,17,2,5,3.88,2025-08-13
7161,225,2,2,2,27,2,8,6.61,2025-08-13
7162,225,2,1,1,35,2,4,5.0,2025-08-13
7163,225,2,2,2,3,2,6,4.57,2025-08-13
7164,225,2,2,2,39,2,2,1.63,2025-08-13
7165,225,2,2,2,10,3,8,6.41,2025-08-13
7166,225,2,2,2,38,2,6,5.02,2025-08-13
7167,225,2,2,2,38,2,1,0.83,2025-08-13
7168,225,2,1,1,25,1,8,9.15,2025-08-13
7169,226,1,3,3,34,2,4,9.53,2025-08-14
7170,226,1,1,1,9,1,8,9.25,2025-08-14
7171,226,1,4,4,14,2,2,3.13,2025-08-14
7172,226,1,2,2,37,2,2,1.55,2025-08-14
7173,226,1,2,2,15,2,8,6.35,2025-08-14
7174,226,1,4,4,15,2,2,3.04,2025-08-14
7175,226,1,1,1,25,2,4,5.03,2025-08-14
7176,226,1,2,2,38,2,8,6.49,2025-08-14
7177,226,1,1,1,21,2,7,8.53,2025-08-14
7178,226,1,1,1,32,2,4,4.84,2025-08-14
7179,226,1,1,1,13,2,7,8.67,2025-08-14
7180,226,1,1,1,1,2,5,6.14,2025-08-14
7181,226,1,3,3,28,2,3,7.33,2025-08-14
7182,226,1,3,3,16,2,4,10.25,2025-08-14
7183,226,1,1,1,33,2,6,7.21,2025-08-14
7184,226,1,1,1,7,1,3,3.54,2025-08-14
7185,226,1,2,2,27,1,3,2.38,2025-08-14
7186,226,1,1,1,4,2,8,9.87,2025-08-14
7187,226,1,2,2,6,2,1,0.78,2025-08-14
7188,226,1,2,2,30,2,6,4.85,2025-08-14
7189,226,1,1,1,38,2,1,1.15,2025-08-14
7190,226,1,4,4,34,2,1,1.49,2025-08-14
7191,226,2,2,2,32,2,4,3.24,2025-08-14
7192,226,2,4,4,3,2,2,3.1,2025-08-14
7193,226,2,1,1,34,2,4,4.61,2025-08-14
7194,226,2,2,2,15,1,8,6.12,2025-08-14
7195,226,2,1,1,9,3,1,1.18,2025-08-14
7196,226,2,2,2,12,2,5,4.06,2025-08-14
7197,226,2,1,1,38,2,2,2.51,2025-08-14
7198,226,2,1,1,1,2,6,7.27,2025-08-14
7199,226,2,1,1,12,2,5,5.74,2025-08-14
7200,226,2,2,2,15,2,1,0.82,2025-08-14
7201,226,2,1,1,30,2,8,9.77,2025-08-14
7202,226,2,2,2,34,2,7,5.79,2025-08-14
7203,227,1,4,4,20,1,1,1.56,2025-08-15
7204,227,1,1,1,35,2,8,9.65,2025-08-15
7205,227,1,1,1,7,2,4,4.57,2025-08-15
7206,227,1,2,2,37,2,3,2.45,2025-08-15
7207,227,1,2,2,12,2,8,6.53,2025-08-15
7208,227,1,2,2,31,1,3,2.49,2025-08-15
7209,227,1,4,4,8,1,1,1.51,2025-08-15
7210,227,1,4,4,31,2,1,1.44,2025-08-15
7211,227,1,1,1,26,2,8,9.92,2025-08-15
7212,227,1,2,2,36,2,3,2.52,2025-08-15
7213,227,1,1,1,4,3,1,1.24,2025-08-15
7214,227,1,2,2,29,2,8,6.28,2025-08-15
7215,227,1,2,2,1,1,3,2.34,2025-08-15
7216,227,1,1,1,31,1,8,9.59,2025-08-15
7217,227,1,4,4,39,2,2,2.93,2025-08-15
7218,227,1,4,4,30,1,4,5.89,2025-08-15
7219,227,1,4,4,27,2,3,4.53,2025-08-15
7220,227,1,1,1,20,2,6,6.91,2025-08-15
7221,227,2,3,3,20,3,3,7.46,2025-08-15
7222,227,2,1,1,21,1,3,3.77,2025-08-15
7223,227,2,2,2,34,2,1,0.82,2025-08-15
7224,227,2,1,1,21,2,2,2.48,2025-08-15
7225,227,2,2,2,35,2,4,3.29,2025-08-15
7226,227,2,1,1,27,2,8,9.53,2025-08-15
7227,227,2,1,1,27,2,6,6.88,2025-08-15
7228,227,2,4,4,35,1,1,1.57,2025-08-15
7229,227,2,3,3,15,2,1,2.59,2025-08-15
7230,227,2,2,2,32,2,1,0.77,2025-08-15
7231,227,2,4,4,20,2,1,1.46,2025-08-15
7232,227,2,4,4,16,2,4,5.82,2025-08-15
7233,228,1,2,2,24,1,4,3.14,2025-08-16
7234,228,1,3,3,5,2,4,9.55,2025-08-16
7235,228,1,4,4,34,3,3,4.6,2025-08-16
7236,228,1,2,2,35,1,7,5.43,2025-08-16
7237,228,1,3,3,10,2,2,5.23,2025-08-16
7238,228,1,2,2,33,3,7,5.75,2025-08-16
7239,228,1,2,2,17,2,8,6.69,2025-08-16
7240,228,1,3,3,14,2,2,5.23,2025-08-16
7241,228,1,1,1,18,2,6,7.31,2025-08-16
7242,228,1,3,3,7,2,2,4.96,2025-08-16
7243,228,1,4,4,10,1,1,1.54,2025-08-16
7244,228,1,2,2,12,3,5,3.84,2025-08-16
7245,228,1,3,3,1,2,2,5.01,2025-08-16
7246,228,1,3,3,16,2,4,9.69,2025-08-16
7247,228,1,1,1,24,2,2,2.5,2025-08-16
7248,228,1,2,2,40,1,2,1.65,2025-08-16
7249,228,1,2,2,1,1,4,3.07,2025-08-16
7250,228,1,1,1,13,3,7,8.17,2025-08-16
7251,228,1,1,1,13,2,3,3.58,2025-08-16
7252,228,1,1,1,29,2,1,1.18,2025-08-16
7253,228,1,3,3,7,2,4,9.86,2025-08-16
7254,228,1,3,3,6,1,4,10.15,2025-08-16
7255,228,1,3,3,27,1,3,7.17,2025-08-16
7256,228,1,2,2,14,2,6,4.75,2025-08-16
7257,228,1,2,2,37,1,3,2.33,2025-08-16
7258,228,1,2,2,39,2,8,6.19,2025-08-16
7259,228,1,3,3,14,2,4,9.97,2025-08-16
7260,228,1,1,1,36,2,4,4.68,2025-08-16
7261,228,1,1,1,26,3,8,9.27,2025-08-16
7262,228,1,1,1,14,2,1,1.17,2025-08-16
7263,228,2,2,2,32,2,5,4.11,2025-08-16
7264,228,2,1,1,16,2,2,2.38,2025-08-16
7265,228,2,3,3,3,1,2,5.18,2025-08-16
7266,228,2,1,1,16,2,2,2.37,2025-08-16
7267,228,2,2,2,24,2,3,2.41,2025-08-16
7268,228,2,1,1,35,2,5,6.15,2025-08-16
7269,228,2,2,2,37,2,7,5.41,2025-08-16
7270,228,2,3,3,33,2,1,2.53,2025-08-16
7271,228,2,2,2,27,2,1,0.79,2025-08-16
7272,228,2,3,3,25,2,1,2.42,2025-08-16
7273,228,2,1,1,29,2,1,1.22,2025-08-16
7274,228,2,3,3,40,1,2,5.01,2025-08-16
7275,228,2,4,4,9,3,4,6.23,2025-08-16
7276,228,2,1,1,32,2,1,1.19,2025-08-16
7277,228,2,1,1,15,2,8,9.96,2025-08-16
7278,228,2,1,1,4,2,2,2.38,2025-08-16
7279,229,1,1,1,37,1,4,4.93,2025-08-17
7280,229,1,1,1,1,2,5,6.21,2025-08-17
7281,229,1,3,3,11,2,1,2.55,2025-08-17
7282,229,1,2,2,2,3,3,2.34,2025-08-17
7283,229,1,3,3,28,2,1,2.59,2025-08-17
7284,229,1,1,1,15,2,6,7.01,2025-08-17
7285,229,1,3,3,17,2,4,10.26,2025-08-17
7286,229,1,3,3,5,1,3,7.32,2025-08-17
7287,229,1,4,4,38,1,2,2.94,2025-08-17
7288,229,1,1,1,36,1,3,3.6,2025-08-17
7289,229,1,3,3,38,2,2,4.77,2025-08-17
7290,229,1,3,3,29,2,2,4.81,2025-08-17
7291,229,1,2,2,11,2,2,1.68,2025-08-17
7292,229,1,2,2,21,2,6,5.02,2025-08-17
7293,229,1,2,2,9,2,4,3.36,2025-08-17
7294,229,1,4,4,39,2,1,1.46,2025-08-17
7295,229,1,1,1,11,2,3,3.55,2025-08-17
7296,229,1,2,2,16,2,3,2.47,2025-08-17
7297,229,1,2,2,15,2,5,3.92,2025-08-17
7298,229,1,2,2,38,2,5,3.88,2025-08-17
7299,229,1,1,1,2,1,6,7.37,2025-08-17
7300,229,1,4,4,7,2,4,6.08,2025-08-17
7301,229,1,2,2,38,2,4,3.31,2025-08-17
7302,229,1,2,2,4,2,1,0.79,2025-08-17
7303,229,1,1,1,22,2,8,9.75,2025-08-17
7304,229,1,4,4,14,2,1,1.51,2025-08-17
7305,229,1,1,1,31,2,1,1.21,2025-08-17
7306,229,1,1,1,5,2,4,4.83,2025-08-17
7307,229,1,2,2,1,1,5,4.14,2025-08-17
7308,229,1,3,3,33,2,3,7.42,2025-08-17
7309,229,1,4,4,32,2,4,5.9,2025-08-17
7310,229,1,2,2,26,2,5,4.04,2025-08-17
7311,229,2,1,1,4,2,7,8.3,2025-08-17
7312,229,2,4,4,10,1,4,5.86,2025-08-17
7313,229,2,1,1,34,2,1,1.16,2025-08-17
7314,229,2,2,2,9,2,3,2.37,2025-08-17
7315,229,2,3,3,14,2,3,7.13,2025-08-17
7316,229,2,3,3,9,2,1,2.48,2025-08-17
7317,229,2,3,3,29,2,3,7.49,2025-08-17
7318,229,2,3,3,19,3,4,9.92,2025-08-17
7319,229,2,4,4,7,2,2,3.05,2025-08-17
7320,229,2,2,2,10,2,2,1.59,2025-08-17
7321,229,2,3,3,16,2,1,2.44,2025-08-17
7322,229,2,4,4,33,1,2,3.03,2025-08-17
7323,229,2,2,2,40,2,1,0.78,2025-08-17
7324,230,1,2,2,26,1,3,2.46,2025-08-18
7325,230,1,3,3,39,2,3,7.27,2025-08-18
7326,230,1,4,4,2,1,2,2.94,2025-08-18
7327,230,1,1,1,20,2,8,9.92,2025-08-18
7328,230,1,2,2,29,2,8,6.21,2025-08-18
7329,230,1,1,1,27,2,1,1.21,2025-08-18
7330,230,1,1,1,25,3,5,5.92,2025-08-18
7331,230,1,2,2,15,2,8,6.69,2025-08-18
7332,230,1,1,1,17,1,1,1.22,2025-08-18
7333,230,1,2,2,38,1,7,5.62,2025-08-18
7334,230,1,1,1,8,2,1,1.18,2025-08-18
7335,230,1,2,2,18,2,6,4.77,2025-08-18
7336,230,1,1,1,33,2,3,3.71,2025-08-18
7337,230,1,2,2,28,3,8,6.59,2025-08-18
7338,230,1,2,2,33,2,2,1.58,2025-08-18
7339,230,1,1,1,5,1,4,4.71,2025-08-18
7340,230,1,1,1,36,3,6,7.16,2025-08-18
7341,230,1,2,2,25,2,2,1.67,2025-08-18
7342,230,2,1,1,10,2,2,2.41,2025-08-18
7343,230,2,2,2,32,2,2,1.55,2025-08-18
7344,230,2,2,2,11,2,6,5.0,2025-08-18
7345,230,2,4,4,26,1,1,1.52,2025-08-18
7346,230,2,2,2,23,2,2,1.64,2025-08-18
7347,230,2,2,2,13,2,6,4.98,2025-08-18
7348,230,2,1,1,27,1,5,5.83,2025-08-18
7349,230,2,2,2,32,1,6,4.83,2025-08-18
7350,230,2,4,4,17,2,4,6.15,2025-08-18
7351,230,2,3,3,20,1,1,2.44,2025-08-18
7352,230,2,1,1,29,2,5,5.72,2025-08-18
7353,230,2,1,1,8,1,4,4.93,2025-08-18
7354,230,2,2,2,39,2,1,0.8,2025-08-18
7355,231,1,2,2,36,2,3,2.32,2025-08-19
7356,231,1,4,4,14,2,3,4.34,2025-08-19
7357,231,1,1,1,39,1,8,9.67,2025-08-19
7358,231,1,4,4,39,2,1,1.54,2025-08-19
7359,231,1,1,1,21,3,7,8.32,2025-08-19
7360,231,1,2,2,30,2,6,4.8,2025-08-19
7361,231,1,3,3,31,3,2,5.23,2025-08-19
7362,231,1,4,4,38,2,3,4.36,2025-08-19
7363,231,1,1,1,32,2,1,1.24,2025-08-19
7364,231,1,2,2,1,2,4,3.27,2025-08-19
7365,231,1,1,1,2,2,5,6.26,2025-08-19
7366,231,1,4,4,4,1,2,2.96,2025-08-19
7367,231,1,1,1,26,2,2,2.38,2025-08-19
7368,231,1,2,2,1,2,3,2.4,2025-08-19
7369,231,1,4,4,30,1,4,6.05,2025-08-19
7370,231,1,2,2,19,1,6,4.56,2025-08-19
7371,231,1,3,3,39,3,2,5.03,2025-08-19
7372,231,1,3,3,7,2,2,5.01,2025-08-19
7373,231,1,3,3,11,2,4,9.9,2025-08-19
7374,231,1,2,2,20,1,3,2.46,2025-08-19
7375,231,2,3,3,21,2,2,5.04,2025-08-19
7376,231,2,4,4,9,2,3,4.67,2025-08-19
7377,231,2,1,1,30,3,5,5.93,2025-08-19
7378,231,2,2,2,28,2,1,0.81,2025-08-19
7379,231,2,2,2,23,1,2,1.57,2025-08-19
7380,231,2,4,4,16,2,4,6.25,2025-08-19
7381,231,2,3,3,9,1,4,9.73,2025-08-19
7382,231,2,3,3,28,2,1,2.58,2025-08-19
7383,231,2,2,2,1,2,6,4.7,2025-08-19
7384,231,2,3,3,8,2,2,4.89,2025-08-19
7385,232,1,2,2,11,3,4,3.15,2025-08-20
7386,232,1,2,2,30,2,7,5.83,2025-08-20
7387,232,1,1,1,34,1,2,2.34,2025-08-20
7388,232,1,2,2,15,2,4,3.1,2025-08-20
7389,232,1,3,3,22,2,4,9.8,2025-08-20
7390,232,1,1,1,2,2,2,2.36,2025-08-20
7391,232,1,4,4,32,1,3,4.57,2025-08-20
7392,232,1,4,4,24,1,2,3.04,2025-08-20
7393,232,1,2,2,18,2,8,6.65,2025-08-20
7394,232,1,1,1,38,2,4,4.72,2025-08-20
7395,232,1,4,4,21,2,4,6.09,2025-08-20
7396,232,1,2,2,28,1,7,5.46,2025-08-20
7397,232,1,2,2,23,1,3,2.36,2025-08-20
7398,232,1,1,1,24,1,8,9.79,2025-08-20
7399,232,1,2,2,17,2,8,6.64,2025-08-20
7400,232,1,1,1,13,2,3,3.58,2025-08-20
7401,232,1,4,4,2,2,3,4.51,2025-08-20
7402,232,1,2,2,11,1,8,6.35,2025-08-20
7403,232,2,2,2,25,1,2,1.58,2025-08-20
7404,232,2,1,1,16,1,7,8.63,2025-08-20
7405,232,2,1,1,29,1,5,6.24,2025-08-20
7406,232,2,3,3,1,1,1,2.62,2025-08-20
7407,232,2,2,2,29,1,2,1.55,2025-08-20
7408,232,2,2,2,36,2,5,3.82,2025-08-20
7409,232,2,4,4,20,2,3,4.39,2025-08-20
7410,232,2,3,3,26,2,1,2.58,2025-08-20
7411,232,2,2,2,1,2,4,3.04,2025-08-20
7412,232,2,1,1,33,1,1,1.18,2025-08-20
7413,232,2,1,1,19,2,1,1.16,2025-08-20
7414,232,2,1,1,8,2,1,1.21,2025-08-20
7415,232,2,4,4,15,2,3,4.44,2025-08-20
7416,232,2,3,3,38,2,4,10.31,2025-08-20
7417,232,2,2,2,5,1,2,1.64,2025-08-20
7418,232,2,3,3,9,3,3,7.44,2025-08-20
7419,233,1,4,4,29,2,3,4.68,2025-08-21
7420,233,1,3,3,10,2,2,5.0,2025-08-21
7421,233,1,3,3,13,2,3,7.55,2025-08-21
7422,233,1,1,1,18,2,8,9.91,2025-08-21
7423,233,1,4,4,21,2,3,4.54,2025-08-21
7424,233,1,4,4,38,1,4,5.7,2025-08-21
7425,233,1,1,1,17,2,2,2.45,2025-08-21
7426,233,1,2,2,8,2,6,4.8,2025-08-21
7427,233,1,2,2,33,2,8,6.62,2025-08-21
7428,233,1,1,1,40,2,5,6.29,2025-08-21
7429,233,1,1,1,37,2,4,5.01,2025-08-21
7430,233,1,2,2,23,1,2,1.58,2025-08-21
7431,233,1,2,2,9,2,6,4.65,2025-08-21
7432,233,1,4,4,10,3,1,1.5,2025-08-21
7433,233,1,4,4,7,3,4,5.93,2025-08-21
7434,233,2,4,4,24,2,3,4.64,2025-08-21
7435,233,2,2,2,1,2,7,5.39,2025-08-21
7436,233,2,4,4,20,2,2,3.02,2025-08-21
7437,233,2,1,1,18,2,4,4.74,2025-08-21
7438,233,2,3,3,23,2,4,10.01,2025-08-21
7439,233,2,4,4,1,2,1,1.51,2025-08-21
7440,233,2,2,2,12,2,7,5.66,2025-08-21
7441,233,2,4,4,30,2,4,6.19,2025-08-21
7442,233,2,1,1,16,1,4,4.76,2025-08-21
7443,233,2,1,1,17,1,6,7.01,2025-08-21
7444,233,2,1,1,31,2,6,7.53,2025-08-21
7445,233,2,4,4,9,2,1,1.45,2025-08-21
7446,234,1,4,4,2,2,4,5.75,2025-08-22
7447,234,1,2,2,2,1,6,4.98,2025-08-22
7448,234,1,2,2,15,2,5,3.91,2025-08-22
7449,234,1,3,3,19,2,3,7.2,2025-08-22
7450,234,1,2,2,12,3,1,0.82,2025-08-22
7451,234,1,3,3,28,2,1,2.58,2025-08-22
7452,234,1,3,3,4,2,4,10.36,2025-08-22
7453,234,1,2,2,17,2,8,6.69,2025-08-22
7454,234,1,3,3,7,1,2,5.13,2025-08-22
7455,234,1,4,4,15,2,3,4.28,2025-08-22
7456,234,1,1,1,12,2,8,9.93,2025-08-22
7457,234,1,3,3,31,2,4,9.97,2025-08-22
7458,234,1,3,3,19,1,2,4.84,2025-08-22
7459,234,1,2,2,9,1,4,3.34,2025-08-22
7460,234,1,1,1,12,2,8,9.58,2025-08-22
7461,234,2,2,2,7,2,6,4.58,2025-08-22
7462,234,2,2,2,7,3,6,4.65,2025-08-22
7463,234,2,1,1,3,1,5,5.96,2025-08-22
7464,234,2,2,2,26,2,4,3.23,2025-08-22
7465,234,2,2,2,2,2,5,3.87,2025-08-22
7466,234,2,3,3,38,2,3,7.47,2025-08-22
7467,234,2,1,1,31,1,5,5.97,2025-08-22
7468,234,2,2,2,12,2,4,3.26,2025-08-22
7469,234,2,1,1,21,2,1,1.16,2025-08-22
7470,234,2,1,1,31,2,7,8.58,2025-08-22
7471,234,2,1,1,34,2,8,9.74,2025-08-22
7472,235,1,4,4,27,2,4,5.83,2025-08-23
7473,235,1,1,1,21,2,4,4.98,2025-08-23
7474,235,1,1,1,38,1,6,7.54,2025-08-23
7475,235,1,4,4,22,2,1,1.53,2025-08-23
7476,235,1,1,1,4,1,6,7.53,2025-08-23
7477,235,1,1,1,37,2,4,4.8,2025-08-23
7478,235,1,2,2,38,2,4,3.2,2025-08-23
7479,235,1,4,4,37,3,3,4.62,2025-08-23
7480,235,1,4,4,31,2,4,6.04,2025-08-23
7481,235,1,2,2,36,2,3,2.28,2025-08-23
7482,235,1,1,1,17,1,1,1.15,2025-08-23
7483,235,1,4,4,26,1,4,6.06,2025-08-23
7484,235,1,1,1,22,1,8,9.43,2025-08-23
7485,235,1,4,4,26,2,1,1.51,2025-08-23
7486,235,1,2,2,1,1,1,0.81,2025-08-23
7487,235,1,1,1,31,3,6,7.21,2025-08-23
7488,235,1,1,1,19,2,3,3.59,2025-08-23
7489,235,1,3,3,9,2,4,9.92,2025-08-23
7490,235,1,4,4,23,1,2,3.11,2025-08-23
7491,235,1,1,1,22,1,8,9.27,2025-08-23
7492,235,2,4,4,16,2,3,4.37,2025-08-23
7493,235,2,4,4,29,2,4,5.92,2025-08-23
7494,235,2,2,2,9,2,4,3.12,2025-08-23
7495,235,2,4,4,31,2,3,4.51,2025-08-23
7496,235,2,1,1,38,2,2,2.28,2025-08-23
7497,235,2,1,1,31,1,1,1.2,2025-08-23
7498,235,2,4,4,2,3,2,3.11,2025-08-23
7499,235,2,2,2,17,3,1,0.8,2025-08-23
7500,235,2,2,2,32,2,7,5.66,2025-08-23
7501,235,2,1,1,6,2,3,3.71,2025-08-23
7502,235,2,3,3,15,2,2,4.89,2025-08-23
7503,235,2,2,2,4,1,4,3.29,2025-08-23
7504,235,2,2,2,37,2,4,3.16,2025-08-23
7505,235,2,1,1,29,2,6,7.07,2025-08-23
7506,235,2,4,4,1,2,4,5.82,2025-08-23
7507,235,2,2,2,32,1,2,1.64,2025-08-23
7508,235,2,3,3,25,2,3,7.73,2025-08-23
7509,235,2,3,3,25,1,1,2.42,2025-08-23
7510,235,2,2,2,16,1,4,3.25,2025-08-23
7511,236,1,1,1,20,2,8,9.44,2025-08-24
7512,236,1,2,2,5,2,1,0.81,2025-08-24
7513,236,1,4,4,26,1,4,6.23,2025-08-24
7514,236,1,1,1,10,2,7,8.15,2025-08-24
7515,236,1,1,1,5,2,1,1.18,2025-08-24
7516,236,1,1,1,4,2,8,9.96,2025-08-24
7517,236,1,4,4,24,2,1,1.44,2025-08-24
7518,236,1,4,4,31,2,2,3.11,2025-08-24
